   Wavelength    Flux
   6556.400      0.7740145    
   6557.300      0.7642697    
   6558.200      0.7485477    
   6559.100      0.7286221    
   6560.000      0.6982230    
   6560.900      0.6350129    
   6561.800      0.5258094    
   6562.700      0.4392164    
   6563.600      0.4671699    
   6564.500      0.5771211    
   6565.400      0.6686592    
   6566.300      0.7142695    
   6567.200      0.7376935    
   6568.100      0.7515333    
   6569.000      0.7585169    
   6569.900      0.7698321    
   6570.800      0.7852087    
   6571.700      0.7930736    
   6572.600      0.7965193    
   6573.500      0.7992277    
   6574.400      0.7997229    
   6575.300      0.8012270    
   6576.200      0.8092473    
   6577.100      0.8185989    
   6578.000      0.8242789    
   6578.900      0.8258654    
   6579.800      0.8243248    
   6580.700      0.8238889    
   6581.600      0.8282806    
   6582.500      0.8306102    
   6583.400      0.8300446    
   6584.300      0.8300929    
   6585.200      0.8287880    
   6586.100      0.8264856    
   6587.000      0.8260844    
   6587.900      0.8289861    
   6588.800      0.8340734    
   6589.700      0.8355364    
   6590.600      0.8305027    
   6591.500      0.8199237    
   6592.400      0.8030959    
   6593.300      0.7900302    
   6594.200      0.7969581    
   6595.100      0.8151984    
   6596.000      0.8235064    
   6596.900      0.8231100    
   6597.800      0.8223176    
   6598.700      0.8259016    
   6599.600      0.8329565    
   6600.500      0.8368543    
   6601.400      0.8372450    
   6602.300      0.8400999    
   6603.200      0.8412513    
   6604.100      0.8349934    
   6605.000      0.8280982    
   6605.900      0.8294261    
   6606.800      0.8340195    
   6607.700      0.8319263    
   6608.600      0.8241335    
   6609.500      0.8195627    
   6610.400      0.8228053    
   6611.300      0.8264449    
   6612.200      0.8260614    
   6613.100      0.8273110    
   6614.000      0.8308209    
   6614.900      0.8295017    
   6615.800      0.8248458    
   6616.700      0.8222751    
   6617.600      0.8223259    
   6618.500      0.8237454    
   6619.400      0.8279232    
   6620.300      0.8311646    
   6621.200      0.8299927    
   6622.100      0.8277542    
   6623.000      0.8256503    
   6623.900      0.8253600    
   6624.800      0.8254508    
   6625.700      0.8272296    
   6626.600      0.8300211    
   6627.500      0.8290343    
   6628.400      0.8267415    
   6629.300      0.8275134    
   6630.200      0.8260899    
   6631.100      0.8219705    
   6632.000      0.8198360    
   6632.900      0.8135394    
   6633.800      0.8061172    
   6634.700      0.8085659    
   6635.600      0.8177770    
   6636.500      0.8213937    
   6637.400      0.8211117    
   6638.300      0.8195633    
   6639.200      0.8173812    
   6640.100      0.8177385    
   6641.000      0.8189720    
   6641.900      0.8184161    
   6642.800      0.8145162    
   6643.700      0.8105556    
   6644.600      0.8135610    
   6645.500      0.8219305    
   6646.400      0.8257098    
   6647.300      0.8247023    
   6648.200      0.8235753    
   6649.100      0.8228608    
   6650.000      0.8219928    
   6650.900      0.8228462    
   6651.800      0.8217531    
   6652.700      0.8169411    
   6653.600      0.8165336    
   6654.500      0.8188477    
   6655.400      0.8189863    
   6656.300      0.8171427    
   6657.200      0.8160499    
   6658.100      0.8184497    
   6659.000      0.8194637    
   6659.900      0.8173271    
   6660.800      0.8133695    
   6661.700      0.8087234    
   6662.600      0.8012542    
   6663.500      0.7928853    
   6664.400      0.7933671    
   6665.300      0.8032703    
   6666.200      0.8120050    
   6667.100      0.8126861    
   6668.000      0.8085245    
   6668.900      0.8088289    
   6669.800      0.8132797    
   6670.700      0.8156133    
   6671.600      0.8192300    
   6672.500      0.8210062    
   6673.400      0.8178512    
   6674.300      0.8151270    
   6675.200      0.8143302    
   6676.100      0.8126507    
   6677.000      0.8005381    
   6677.900      0.7842502    
   6678.800      0.7867970    
   6679.700      0.8046730    
   6680.600      0.8138647    
   6681.500      0.8137913    
   6682.400      0.8161875    
   6683.300      0.8195735    
   6684.200      0.8203964    
   6685.100      0.8211939    
   6686.000      0.8202716    
   6686.900      0.8169218    
   6687.800      0.8145159    
   6688.700      0.8157266    
   6689.600      0.8176185    
   6690.500      0.8185742    
   6691.400      0.8195196    
   6692.300      0.8174496    
   6693.200      0.8118612    
   6694.100      0.8115204    
   6695.000      0.8139002    
   6695.900      0.8108221    
   6696.800      0.8087174    
   6697.700      0.8106297    
   6698.600      0.8100220    
   6699.500      0.8079131    
   6700.400      0.8086563    
   6701.300      0.8107710    
   6702.200      0.8110765    
   6703.100      0.8093128    
   6704.000      0.8092554    
   6704.900      0.8095018    
   6705.800      0.8071832    
   6706.700      0.8069601    
   6707.600      0.8093128    
   6708.500      0.8113517    
   6709.400      0.8125495    
   6710.300      0.8091668    
   6711.200      0.8054723    
   6712.100      0.8093975    
   6713.000      0.8114731    
   6713.900      0.8065706    
   6714.800      0.8008190    
   6715.700      0.7944153    
   6716.600      0.7845660    
   6717.500      0.7776149    
   6718.400      0.7799922    
   6719.300      0.7882326    
   6720.200      0.7939433    
   6721.100      0.7966854    
   6722.000      0.7976242    
   6722.900      0.7983465    
   6723.800      0.8001392    
   6724.700      0.7994990    
   6725.600      0.7970487    
   6726.500      0.7952986    
   6727.400      0.7955300    
   6728.300      0.7990485    
   6729.200      0.8026250    
   6730.100      0.8016649    
   6731.000      0.8015085    
   6731.900      0.8054273    
   6732.800      0.8072296    
   6733.700      0.8057901    
   6734.600      0.8050246    
   6735.500      0.8077180    
   6736.400      0.8070726    
   6737.300      0.7996403    
   6738.200      0.7971469    
   6739.100      0.8023813    
   6740.000      0.8054463    
   6740.900      0.8042389    
   6741.800      0.8052070    
   6742.700      0.8071223    
   6743.600      0.8049765    
   6744.500      0.8015972    
   6745.400      0.7993011    
   6746.300      0.7965059    
   6747.200      0.7931623    
   6748.100      0.7912641    
   6749.000      0.7907267    
   6749.900      0.7894297    
   6750.800      0.7893099    
   6751.700      0.7937884    
   6752.600      0.7960623    
   6753.500      0.7939129    
   6754.400      0.7926877    
   6755.300      0.7908711    
   6756.200      0.7911879    
   6757.100      0.7937188    
   6758.000      0.7950160    
   6758.900      0.7972629    
   6759.800      0.7995815    
   6760.700      0.7967683    
   6761.600      0.7924416    
   6762.500      0.7922355    
   6763.400      0.7966454    
   6764.300      0.7999001    
   6765.200      0.7984967    
   6766.100      0.7937590    
   6767.000      0.7891898    
   6767.900      0.7885413    
   6768.800      0.7935985    
   6769.700      0.7979994    
   6770.600      0.7974891    
   6771.500      0.7972819    
   6772.400      0.8033959    
   6773.300      0.8136933    
   6774.200      0.8152507    
   6775.100      0.8093202    
   6776.000      0.8044769    
   6776.900      0.8042846    
   6777.800      0.8054791    
   6778.700      0.8062039    
   6779.600      0.8061933    
   6780.500      0.8053882    
   6781.400      0.8053671    
   6782.300      0.8043605    
   6783.200      0.8011797    
   6784.100      0.7961578    
   6785.000      0.7910717    
   6785.900      0.7906314    
   6786.800      0.7931106    
   6787.700      0.7955020    
   6788.600      0.7972255    
   6789.500      0.7953165    
   6790.400      0.7927496    
   6791.300      0.7912188    
   6792.200      0.7900249    
   6793.100      0.7918137    
   6794.000      0.7967529    
   6794.900      0.8009285    
   6795.800      0.8002633    
   6796.700      0.7980285    
   6797.600      0.8003982    
   6798.500      0.7987803    
   6799.400      0.7919840    
   6800.300      0.7904020    
   6801.200      0.7935330    
   6802.100      0.7963872    
   6803.000      0.7963477    
   6803.900      0.7942667    
   6804.800      0.7927190    
   6805.700      0.7917184    
   6806.600      0.7916842    
   6807.500      0.7916661    
   6808.400      0.7912421    
   6809.300      0.7897900    
   6810.200      0.7876889    
   6811.100      0.7873297    
   6812.000      0.7863724    
   6812.900      0.7843150    
   6813.800      0.7829843    
   6814.700      0.7803494    
   6815.600      0.7808781    
   6816.500      0.7846104    
   6817.400      0.7853437    
   6818.300      0.7814613    
   6819.200      0.7798114    
   6820.100      0.7842134    
   6821.000      0.7912715    
   6821.900      0.7953554    
   6822.800      0.7966204    
   6823.700      0.7965026    
   6824.600      0.7948299    
   6825.500      0.7930865    
   6826.400      0.7933044    
   6827.300      0.7947565    
   6828.200      0.7933498    
   6829.100      0.7927070    
   6830.000      0.7942360    
   6830.900      0.7932016    
   6831.800      0.7884349    
   6832.700      0.7854753    
   6833.600      0.7888241    
   6834.500      0.7908977    
   6835.400      0.7871857    
   6836.300      0.7861248    
   6837.200      0.7853158    
   6838.100      0.7810570    
   6839.000      0.7770523    
   6839.900      0.7707179    
   6840.800      0.7631767    
   6841.700      0.7616979    
   6842.600      0.7639078    
   6843.500      0.7665478    
   6844.400      0.7708562    
   6845.300      0.7759287    
   6846.200      0.7830130    
   6847.100      0.7906463    
   6848.000      0.7942061    
   6848.900      0.7937322    
   6849.800      0.7888259    
   6850.700      0.7849261    
   6851.600      0.7861388    
   6852.500      0.7885521    
   6853.400      0.7874364    
   6854.300      0.7816690    
   6855.200      0.7765896    
   6856.100      0.7803333    
   6857.000      0.7870374    
   6857.900      0.7879429    
   6858.800      0.7861750    
   6859.700      0.7846355    
   6860.600      0.7839714    
   6861.500      0.7855866    
   6862.400      0.7871054    
   6863.300      0.7857233    
   6864.200      0.7870234    
   6865.100      0.7929397    
   6866.000      0.7936040    
   6866.900      0.7893844    
   6867.800      0.7828514    
   6868.700      0.7727242    
   6869.600      0.7688026    
   6870.500      0.7822886    
   6871.400      0.7938477    
   6872.300      0.7884338    
   6873.200      0.7821993    
   6874.100      0.7793042    
   6875.000      0.7723656    
   6875.900      0.7650484    
   6876.800      0.7657446    
   6877.700      0.7729216    
   6878.600      0.7774510    
   6879.500      0.7773861    
   6880.400      0.7749320    
   6881.300      0.7760203    
   6882.200      0.7824050    
   6883.100      0.7835944    
   6884.000      0.7774917    
   6884.900      0.7730148    
   6885.800      0.7720023    
   6886.700      0.7723958    
   6887.600      0.7735240    
   6888.500      0.7796237    
   6889.400      0.7845697    
   6890.300      0.7787396    
   6891.200      0.7751339    
   6892.100      0.7829668    
   6893.000      0.7862366    
   6893.900      0.7780874    
   6894.800      0.7746080    
   6895.700      0.7827965    
   6896.600      0.7854424    
   6897.500      0.7749836    
   6898.400      0.7695038    
   6899.300      0.7754394    
   6900.200      0.7754796    
   6901.100      0.7663351    
   6902.000      0.7611029    
   6902.900      0.7687789    
   6903.800      0.7735561    
   6904.700      0.7623714    
   6905.600      0.7531651    
   6906.500      0.7582412    
   6907.400      0.7705219    
   6908.300      0.7755861    
   6909.200      0.7703611    
   6910.100      0.7660379    
   6911.000      0.7697935    
   6911.900      0.7790626    
   6912.800      0.7820057    
   6913.700      0.7729993    
   6914.600      0.7603741    
   6915.500      0.7552435    
   6916.400      0.7598529    
   6917.300      0.7650693    
   6918.200      0.7694707    
   6919.100      0.7747695    
   6920.000      0.7774156    
   6920.900      0.7800366    
   6921.800      0.7807066    
   6922.700      0.7761015    
   6923.600      0.7705135    
   6924.500      0.7643516    
   6925.400      0.7625521    
   6926.300      0.7687780    
   6927.200      0.7756781    
   6928.100      0.7762824    
   6929.000      0.7724907    
   6929.900      0.7708083    
   6930.800      0.7696767    
   6931.700      0.7673155    
   6932.600      0.7637850    
   6933.500      0.7597830    
   6934.400      0.7590583    
   6935.300      0.7596351    
   6936.200      0.7603651    
   6937.100      0.7632690    
   6938.000      0.7642995    
   6938.900      0.7639552    
   6939.800      0.7662807    
   6940.700      0.7694375    
   6941.600      0.7681964    
   6942.500      0.7659516    
   6943.400      0.7687908    
   6944.300      0.7713563    
   6945.200      0.7699485    
   6946.100      0.7698189    
   6947.000      0.7749987    
   6947.900      0.7799272    
   6948.800      0.7825408    
   6949.700      0.7824631    
   6950.600      0.7773898    
   6951.500      0.7726874    
   6952.400      0.7732409    
   6953.300      0.7712015    
   6954.200      0.7662499    
   6955.100      0.7658139    
   6956.000      0.7667351    
   6956.900      0.7691689    
   6957.800      0.7758681    
   6958.700      0.7800766    
   6959.600      0.7787535    
   6960.500      0.7747698    
   6961.400      0.7728549    
   6962.300      0.7739864    
   6963.200      0.7760301    
   6964.100      0.7772496    
   6965.000      0.7721093    
   6965.900      0.7660000    
   6966.800      0.7657744    
   6967.700      0.7663246    
   6968.600      0.7687373    
   6969.500      0.7727372    
   6970.400      0.7718241    
   6971.300      0.7709101    
   6972.200      0.7718846    
   6973.100      0.7695848    
   6974.000      0.7649158    
   6974.900      0.7618977    
   6975.800      0.7602722    
   6976.700      0.7537784    
   6977.600      0.7472610    
   6978.500      0.7426963    
   6979.400      0.7404374    
   6980.300      0.7502794    
   6981.200      0.7631561    
   6982.100      0.7636777    
   6983.000      0.7574905    
   6983.900      0.7555429    
   6984.800      0.7574967    
   6985.700      0.7576802    
   6986.600      0.7571259    
   6987.500      0.7585363    
   6988.400      0.7601513    
   6989.300      0.7607846    
   6990.200      0.7603178    
   6991.100      0.7636091    
   6992.000      0.7687011    
   6992.900      0.7686426    
   6993.800      0.7655796    
   6994.700      0.7648052    
   6995.600      0.7676980    
   6996.500      0.7681338    
   6997.400      0.7650845    
   6998.300      0.7605295    
   6999.200      0.7567585    
   7000.100      0.7581947    
   7001.000      0.7635774    
   7001.900      0.7706974    
   7002.800      0.7718555    
   7003.700      0.7637439    
   7004.600      0.7548974    
   7005.500      0.7512085    
   7006.400      0.7570981    
   7007.300      0.7674479    
   7008.200      0.7774969    
   7009.100      0.7813066    
   7010.000      0.7738327    
   7010.900      0.7662271    
   7011.800      0.7647291    
   7012.700      0.7627773    
   7013.600      0.7613035    
   7014.500      0.7602698    
   7015.400      0.7526712    
   7016.300      0.7403398    
   7017.200      0.7404109    
   7018.100      0.7539417    
   7019.000      0.7608466    
   7019.900      0.7582120    
   7020.800      0.7571786    
   7021.700      0.7585882    
   7022.600      0.7546296    
   7023.500      0.7471341    
   7024.400      0.7433133    
   7025.300      0.7471560    
   7026.200      0.7557514    
   7027.100      0.7609366    
   7028.000      0.7600980    
   7028.900      0.7603778    
   7029.800      0.7633417    
   7030.700      0.7647675    
   7031.600      0.7675390    
   7032.500      0.7707778    
   7033.400      0.7680427    
   7034.300      0.7590735    
   7035.200      0.7551863    
   7036.100      0.7613575    
   7037.000      0.7646549    
   7037.900      0.7596915    
   7038.800      0.7566218    
   7039.700      0.7641131    
   7040.600      0.7698637    
   7041.500      0.7665353    
   7042.400      0.7635378    
   7043.300      0.7614850    
   7044.200      0.7581982    
   7045.100      0.7588540    
   7046.000      0.7586718    
   7046.900      0.7548769    
   7047.800      0.7547411    
   7048.700      0.7578866    
   7049.600      0.7589790    
   7050.500      0.7583033    
   7051.400      0.7574623    
   7052.300      0.7541294    
   7053.200      0.7518018    
   7054.100      0.7526202    
   7055.000      0.7522802    
   7055.900      0.7537428    
   7056.800      0.7601212    
   7057.700      0.7655159    
   7058.600      0.7637193    
   7059.500      0.7556672    
   7060.400      0.7504783    
   7061.300      0.7530264    
   7062.200      0.7567748    
   7063.100      0.7573355    
   7064.000      0.7570833    
   7064.900      0.7625341    
   7065.800      0.7716115    
   7066.700      0.7748502    
   7067.600      0.7717332    
   7068.500      0.7624326    
   7069.400      0.7567965    
   7070.300      0.7588053    
   7071.200      0.7573875    
   7072.100      0.7548865    
   7073.000      0.7579585    
   7073.900      0.7612947    
   7074.800      0.7620152    
   7075.700      0.7611080    
   7076.600      0.7579128    
   7077.500      0.7556019    
   7078.400      0.7573365    
   7079.300      0.7586746    
   7080.200      0.7546470    
   7081.100      0.7519037    
   7082.000      0.7524701    
   7082.900      0.7484732    
   7083.800      0.7387071    
   7084.700      0.7335847    
   7085.600      0.7358338    
   7086.500      0.7352713    
   7087.400      0.7342094    
   7088.300      0.7393587    
   7089.200      0.7406278    
   7090.100      0.7318220    
   7091.000      0.7250131    
   7091.900      0.7296700    
   7092.800      0.7361288    
   7093.700      0.7405252    
   7094.600      0.7437235    
   7095.500      0.7410473    
   7096.400      0.7410960    
   7097.300      0.7453185    
   7098.200      0.7449611    
   7099.100      0.7460735    
   7100.000      0.7488497    
   7100.900      0.7487188    
   7101.800      0.7474280    
   7102.700      0.7468312    
   7103.600      0.7495719    
   7104.500      0.7569823    
   7105.400      0.7615835    
   7106.300      0.7574658    
   7107.200      0.7511351    
   7108.100      0.7502498    
   7109.000      0.7505445    
   7109.900      0.7490628    
   7110.800      0.7473981    
   7111.700      0.7471467    
   7112.600      0.7467878    
   7113.500      0.7443236    
   7114.400      0.7436628    
   7115.300      0.7480068    
   7116.200      0.7514307    
   7117.100      0.7514791    
   7118.000      0.7489132    
   7118.900      0.7448778    
   7119.800      0.7400481    
   7120.700      0.7365300    
   7121.600      0.7346284    
   7122.500      0.7333963    
   7123.400      0.7348126    
   7124.300      0.7371449    
   7125.200      0.7370012    
   7126.100      0.7351856    
   7127.000      0.7316189    
   7127.900      0.7302493    
   7128.800      0.7347386    
   7129.700      0.7319443    
   7130.600      0.7226596    
   7131.500      0.7178733    
   7132.400      0.7208894    
   7133.300      0.7262988    
   7134.200      0.7311502    
   7135.100      0.7359847    
   7136.000      0.7408920    
   7136.900      0.7446672    
   7137.800      0.7432710    
   7138.700      0.7396753    
   7139.600      0.7389714    
   7140.500      0.7395060    
   7141.400      0.7392111    
   7142.300      0.7375333    
   7143.200      0.7364517    
   7144.100      0.7377901    
   7145.000      0.7378610    
   7145.900      0.7340528    
   7146.800      0.7246590    
   7147.700      0.7104303    
   7148.600      0.7084696    
   7149.500      0.7249366    
   7150.400      0.7363208    
   7151.300      0.7358952    
   7152.200      0.7351224    
   7153.100      0.7386608    
   7154.000      0.7437717    
   7154.900      0.7420412    
   7155.800      0.7373281    
   7156.700      0.7371445    
   7157.600      0.7403092    
   7158.500      0.7421343    
   7159.400      0.7398710    
   7160.300      0.7389790    
   7161.200      0.7403507    
   7162.100      0.7397724    
   7163.000      0.7370471    
   7163.900      0.7295122    
   7164.800      0.7199687    
   7165.700      0.7195163    
   7166.600      0.7317081    
   7167.500      0.7479020    
   7168.400      0.7581019    
   7169.300      0.7568321    
   7170.200      0.7524148    
   7171.100      0.7536182    
   7172.000      0.7582644    
   7172.900      0.7620322    
   7173.800      0.7619275    
   7174.700      0.7559695    
   7175.600      0.7500380    
   7176.500      0.7488744    
   7177.400      0.7494138    
   7178.300      0.7480012    
   7179.200      0.7459146    
   7180.100      0.7423192    
   7181.000      0.7371866    
   7181.900      0.7337959    
   7182.800      0.7349126    
   7183.700      0.7388971    
   7184.600      0.7431766    
   7185.500      0.7389266    
   7186.400      0.7184983    
   7187.300      0.7001147    
   7188.200      0.7007452    
   7189.100      0.7111862    
   7190.000      0.7175773    
   7190.900      0.7229300    
   7191.800      0.7314497    
   7192.700      0.7311695    
   7193.600      0.7234628    
   7194.500      0.7265447    
   7195.400      0.7319484    
   7196.300      0.7282301    
   7197.200      0.7216766    
   7198.100      0.7230950    
   7199.000      0.7248065    
   7199.900      0.7190470    
   7200.800      0.7159020    
   7201.700      0.7115728    
   7202.600      0.7024848    
   7203.500      0.7064206    
   7204.400      0.7234058    
   7205.300      0.7238287    
   7206.200      0.7028826    
   7207.100      0.6859770    
   7208.000      0.6818985    
   7208.900      0.6899570    
   7209.800      0.7038432    
   7210.700      0.7117373    
   7211.600      0.7097145    
   7212.500      0.7046965    
   7213.400      0.7050931    
   7214.300      0.7052298    
   7215.200      0.7048343    
   7216.100      0.7078353    
   7217.000      0.7114854    
   7217.900      0.7092785    
   7218.800      0.7039583    
   7219.700      0.7052991    
   7220.600      0.7103636    
   7221.500      0.7107456    
   7222.400      0.7079801    
   7223.300      0.7053741    
   7224.200      0.7060174    
   7225.100      0.7061382    
   7226.000      0.7046332    
   7226.900      0.7089109    
   7227.800      0.7175792    
   7228.700      0.7206296    
   7229.600      0.7182876    
   7230.500      0.7209248    
   7231.400      0.7282179    
   7232.300      0.7348927    
   7233.200      0.7378513    
   7234.100      0.7328901    
   7235.000      0.7274076    
   7235.900      0.7275209    
   7236.800      0.7275993    
   7237.700      0.7234715    
   7238.600      0.7217762    
   7239.500      0.7214377    
   7240.400      0.7208829    
   7241.300      0.7248101    
   7242.200      0.7276785    
   7243.100      0.7301943    
   7244.000      0.7341450    
   7244.900      0.7339864    
   7245.800      0.7293435    
   7246.700      0.7291850    
   7247.600      0.7333882    
   7248.500      0.7322649    
   7249.400      0.7250876    
   7250.300      0.7180290    
   7251.200      0.7181568    
   7252.100      0.7221149    
   7253.000      0.7271411    
   7253.900      0.7257662    
   7254.800      0.7161372    
   7255.700      0.7109235    
   7256.600      0.7159185    
   7257.500      0.7240187    
   7258.400      0.7283787    
   7259.300      0.7262577    
   7260.200      0.7191097    
   7261.100      0.7077649    
   7262.000      0.7009261    
   7262.900      0.7043813    
   7263.800      0.7123138    
   7264.700      0.7209190    
   7265.600      0.7287002    
   7266.500      0.7280819    
   7267.400      0.7202105    
   7268.300      0.7192407    
   7269.200      0.7260014    
   7270.100      0.7342355    
   7271.000      0.7392769    
   7271.900      0.7395980    
   7272.800      0.7400104    
   7273.700      0.7389718    
   7274.600      0.7299252    
   7275.500      0.7218528    
   7276.400      0.7242454    
   7277.300      0.7319571    
   7278.200      0.7369079    
   7279.100      0.7305930    
   7280.000      0.7178971    
   7280.900      0.7055691    
   7281.800      0.6987087    
   7282.700      0.6982867    
   7283.600      0.6984813    
   7284.500      0.6988627    
   7285.400      0.7017523    
   7286.300      0.7067775    
   7287.200      0.7074680    
   7288.100      0.6956472    
   7289.000      0.6746231    
   7289.900      0.6694559    
   7290.800      0.6818851    
   7291.700      0.6857468    
   7292.600      0.6812137    
   7293.500      0.6853973    
   7294.400      0.6969533    
   7295.300      0.7052262    
   7296.200      0.7090957    
   7297.100      0.7073312    
   7298.000      0.7048790    
   7298.900      0.7064467    
   7299.800      0.7088379    
   7300.700      0.7093038    
   7301.600      0.7091094    
   7302.500      0.7127975    
   7303.400      0.7217341    
   7304.300      0.7234311    
   7305.200      0.7148144    
   7306.100      0.7094033    
   7307.000      0.7074986    
   7307.900      0.7098832    
   7308.800      0.7164061    
   7309.700      0.7195106    
   7310.600      0.7157036    
   7311.500      0.7158030    
   7312.400      0.7217753    
   7313.300      0.7248939    
   7314.200      0.7251653    
   7315.100      0.7255851    
   7316.000      0.7256343    
   7316.900      0.7232358    
   7317.800      0.7265161    
   7318.700      0.7334768    
   7319.600      0.7341131    
   7320.500      0.7272784    
   7321.400      0.7228121    
   7322.300      0.7220341    
   7323.200      0.7214191    
   7324.100      0.7203913    
   7325.000      0.7154967    
   7325.900      0.7086069    
   7326.800      0.7093410    
   7327.700      0.7173163    
   7328.600      0.7211756    
   7329.500      0.7194209    
   7330.400      0.7150615    
   7331.300      0.7133110    
   7332.200      0.7174439    
   7333.100      0.7243081    
   7334.000      0.7278330    
   7334.900      0.7301208    
   7335.800      0.7298545    
   7336.700      0.7276010    
   7337.600      0.7279261    
   7338.500      0.7272430    
   7339.400      0.7238636    
   7340.300      0.7237618    
   7341.200      0.7259450    
   7342.100      0.7250990    
   7343.000      0.7227160    
   7343.900      0.7220998    
   7344.800      0.7277991    
   7345.700      0.7341902    
   7346.600      0.7355842    
   7347.500      0.7315953    
   7348.400      0.7283180    
   7349.300      0.7260358    
   7350.200      0.7210782    
   7351.100      0.7170586    
   7352.000      0.7175314    
   7352.900      0.7188548    
   7353.800      0.7199956    
   7354.700      0.7142358    
   7355.600      0.7045744    
   7356.500      0.7033877    
   7357.400      0.7067017    
   7358.300      0.7045086    
   7359.200      0.7001493    
   7360.100      0.6985220    
   7361.000      0.6975564    
   7361.900      0.7011588    
   7362.800      0.7085988    
   7363.700      0.7145979    
   7364.600      0.7177688    
   7365.500      0.7200225    
   7366.400      0.7226964    
   7367.300      0.7248291    
   7368.200      0.7217333    
   7369.100      0.7187095    
   7370.000      0.7161972    
   7370.900      0.7152526    
   7371.800      0.7166879    
   7372.700      0.7172517    
   7373.600      0.7143011    
   7374.500      0.7103841    
   7375.400      0.7080768    
   7376.300      0.7112504    
   7377.200      0.7154430    
   7378.100      0.7160993    
   7379.000      0.7079030    
   7379.900      0.7006437    
   7380.800      0.7011903    
   7381.700      0.6987333    
   7382.600      0.6878465    
   7383.500      0.6790814    
   7384.400      0.6719518    
   7385.300      0.6637994    
   7386.200      0.6535831    
   7387.100      0.6435434    
   7388.000      0.6362829    
   7388.900      0.6367806    
   7389.800      0.6442116    
   7390.700      0.6564424    
   7391.600      0.6640469    
   7392.500      0.6589918    
   7393.400      0.6493458    
   7394.300      0.6482322    
   7395.200      0.6552020    
   7396.100      0.6618103    
   7397.000      0.6639991    
   7397.900      0.6705214    
   7398.800      0.6728328    
   7399.700      0.6718628    
   7400.600      0.6710606    
   7401.500      0.6726752    
   7402.400      0.6764770    
   7403.300      0.6829402    
   7404.200      0.6860325    
   7405.100      0.6841536    
   7406.000      0.6772903    
   7406.900      0.6735466    
   7407.800      0.6738994    
   7408.700      0.6731713    
   7409.600      0.6692819    
