   Wavelength  Flux
   6574.400      0.5317806    
   6575.300      0.5381353    
   6576.200      0.5444465    
   6577.100      0.5510183    
   6578.000      0.5592185    
   6578.900      0.5665373    
   6579.800      0.5708302    
   6580.700      0.5742381    
   6581.600      0.5782507    
   6582.500      0.5802297    
   6583.400      0.5810938    
   6584.300      0.5822721    
   6585.200      0.5833479    
   6586.100      0.5831044    
   6587.000      0.5832708    
   6587.900      0.5859756    
   6588.800      0.5904177    
   6589.700      0.5952735    
   6590.600      0.6009207    
   6591.500      0.6041502    
   6592.400      0.6055357    
   6593.300      0.6063645    
   6594.200      0.6078617    
   6595.100      0.6052120    
   6596.000      0.6012563    
   6596.900      0.6025988    
   6597.800      0.6059106    
   6598.700      0.6080180    
   6599.600      0.6095865    
   6600.500      0.6104241    
   6601.400      0.6109073    
   6602.300      0.6116953    
   6603.200      0.6123748    
   6604.100      0.6139297    
   6605.000      0.6160265    
   6605.900      0.6186523    
   6606.800      0.6189423    
   6607.700      0.6179125    
   6608.600      0.6151186    
   6609.500      0.6132534    
   6610.400      0.6125230    
   6611.300      0.6108832    
   6612.200      0.6095852    
   6613.100      0.6104771    
   6614.000      0.6125934    
   6614.900      0.6163197    
   6615.800      0.6174827    
   6616.700      0.6154998    
   6617.600      0.6139663    
   6618.500      0.6140774    
   6619.400      0.6160606    
   6620.300      0.6175196    
   6621.200      0.6151397    
   6622.100      0.6120540    
   6623.000      0.6109655    
   6623.900      0.6122406    
   6624.800      0.6140911    
   6625.700      0.6182986    
   6626.600      0.6194407    
   6627.500      0.6148111    
   6628.400      0.6144021    
   6629.300      0.6161233    
   6630.200      0.6155108    
   6631.100      0.6142785    
   6632.000      0.6133733    
   6632.900      0.6126730    
   6633.800      0.6134848    
   6634.700      0.6145214    
   6635.600      0.6151212    
   6636.500      0.6156234    
   6637.400      0.6139579    
   6638.300      0.6101570    
   6639.200      0.6104544    
   6640.100      0.6146979    
   6641.000      0.6176260    
   6641.900      0.6177029    
   6642.800      0.6145918    
   6643.700      0.6109847    
   6644.600      0.6115735    
   6645.500      0.6130057    
   6646.400      0.6139140    
   6647.300      0.6135461    
   6648.200      0.6142126    
   6649.100      0.6147158    
   6650.000      0.6144779    
   6650.900      0.6139184    
   6651.800      0.6145271    
   6652.700      0.6146610    
   6653.600      0.6136320    
   6654.500      0.6111017    
   6655.400      0.6094260    
   6656.300      0.6105102    
   6657.200      0.6137556    
   6658.100      0.6162596    
   6659.000      0.6156647    
   6659.900      0.6146746    
   6660.800      0.6115379    
   6661.700      0.6096795    
   6662.600      0.6116542    
   6663.500      0.6150687    
   6664.400      0.6155456    
   6665.300      0.6137782    
   6666.200      0.6129911    
   6667.100      0.6142161    
   6668.000      0.6161608    
   6668.900      0.6150226    
   6669.800      0.6121526    
   6670.700      0.6130125    
   6671.600      0.6128674    
   6672.500      0.6128638    
   6673.400      0.6146836    
   6674.300      0.6137545    
   6675.200      0.6115997    
   6676.100      0.6111094    
   6677.000      0.6110475    
   6677.900      0.6134512    
   6678.800      0.6150046    
   6679.700      0.6136233    
   6680.600      0.6119175    
   6681.500      0.6121176    
   6682.400      0.6137953    
   6683.300      0.6135024    
   6684.200      0.6118595    
   6685.100      0.6102574    
   6686.000      0.6108588    
   6686.900      0.6132164    
   6687.800      0.6140678    
   6688.700      0.6140433    
   6689.600      0.6124263    
   6690.500      0.6098701    
   6691.400      0.6077811    
   6692.300      0.6049505    
   6693.200      0.6063052    
   6694.100      0.6088950    
   6695.000      0.6092002    
   6695.900      0.6093379    
   6696.800      0.6106706    
   6697.700      0.6118240    
   6698.600      0.6104786    
   6699.500      0.6078200    
   6700.400      0.6067333    
   6701.300      0.6043752    
   6702.200      0.6041303    
   6703.100      0.6067974    
   6704.000      0.6071718    
   6704.900      0.6049105    
   6705.800      0.6042817    
   6706.700      0.6058329    
   6707.600      0.6064958    
   6708.500      0.6042006    
   6709.400      0.6037508    
   6710.300      0.6052932    
   6711.200      0.6063088    
   6712.100      0.6050302    
   6713.000      0.6024804    
   6713.900      0.6026618    
   6714.800      0.6045084    
   6715.700      0.6073838    
   6716.600      0.6077351    
   6717.500      0.6066459    
   6718.400      0.6068013    
   6719.300      0.6052647    
   6720.200      0.6017559    
   6721.100      0.6003698    
   6722.000      0.6003214    
   6722.900      0.5996454    
   6723.800      0.5988587    
   6724.700      0.6039818    
   6725.600      0.6080073    
   6726.500      0.6043703    
   6727.400      0.5995737    
   6728.300      0.5988986    
   6729.200      0.6001208    
   6730.100      0.6010094    
   6731.000      0.6016550    
   6731.900      0.6031853    
   6732.800      0.6032837    
   6733.700      0.6007056    
   6734.600      0.5970029    
   6735.500      0.5966727    
   6736.400      0.5993184    
   6737.300      0.5997645    
   6738.200      0.5987937    
   6739.100      0.5985379    
   6740.000      0.5975429    
   6740.900      0.5951869    
   6741.800      0.5931674    
   6742.700      0.5956974    
   6743.600      0.5978991    
   6744.500      0.5961962    
   6745.400      0.5951546    
   6746.300      0.5937291    
   6747.200      0.5934604    
   6748.100      0.5947756    
   6749.000      0.5970191    
   6749.900      0.5981628    
   6750.800      0.5961710    
   6751.700      0.5939276    
   6752.600      0.5931623    
   6753.500      0.5934188    
   6754.400      0.5950066    
   6755.300      0.5955855    
   6756.200      0.5968634    
   6757.100      0.5982321    
   6758.000      0.5995747    
   6758.900      0.5999321    
   6759.800      0.5992035    
   6760.700      0.5983948    
   6761.600      0.5963218    
   6762.500      0.5925156    
   6763.400      0.5895709    
   6764.300      0.5881696    
   6765.200      0.5907394    
   6766.100      0.5929040    
   6767.000      0.5942309    
   6767.900      0.5955755    
   6768.800      0.5943662    
   6769.700      0.5929300    
   6770.600      0.5911756    
   6771.500      0.5897287    
   6772.400      0.5884193    
   6773.300      0.5880927    
   6774.200      0.5889955    
   6775.100      0.5892645    
   6776.000      0.5878019    
   6776.900      0.5888136    
   6777.800      0.5909382    
   6778.700      0.5923266    
   6779.600      0.5921175    
   6780.500      0.5915782    
   6781.400      0.5908312    
   6782.300      0.5911185    
   6783.200      0.5918074    
   6784.100      0.5905935    
   6785.000      0.5896410    
   6785.900      0.5920034    
   6786.800      0.5935681    
   6787.700      0.5925498    
   6788.600      0.5915310    
   6789.500      0.5918789    
   6790.400      0.5912744    
   6791.300      0.5902306    
   6792.200      0.5898629    
   6793.100      0.5904887    
   6794.000      0.5914701    
   6794.900      0.5894186    
   6795.800      0.5846715    
   6796.700      0.5829082    
   6797.600      0.5821426    
   6798.500      0.5833653    
   6799.400      0.5872435    
   6800.300      0.5902501    
   6801.200      0.5925875    
   6802.100      0.5911348    
   6803.000      0.5876178    
   6803.900      0.5859119    
   6804.800      0.5857422    
   6805.700      0.5876471    
   6806.600      0.5895973    
   6807.500      0.5896786    
   6808.400      0.5889831    
   6809.300      0.5869457    
   6810.200      0.5862291    
   6811.100      0.5851569    
   6812.000      0.5842420    
   6812.900      0.5842854    
   6813.800      0.5849395    
   6814.700      0.5856004    
   6815.600      0.5862893    
   6816.500      0.5862505    
   6817.400      0.5851078    
   6818.300      0.5825233    
   6819.200      0.5800110    
   6820.100      0.5768478    
   6821.000      0.5759386    
   6821.900      0.5762022    
   6822.800      0.5770231    
   6823.700      0.5789942    
   6824.600      0.5792822    
   6825.500      0.5771478    
   6826.400      0.5747461    
   6827.300      0.5743176    
   6828.200      0.5755286    
   6829.100      0.5769120    
   6830.000      0.5786275    
   6830.900      0.5800453    
   6831.800      0.5787983    
   6832.700      0.5792149    
   6833.600      0.5796278    
   6834.500      0.5785521    
   6835.400      0.5784808    
   6836.300      0.5807731    
   6837.200      0.5806830    
   6838.100      0.5756630    
   6839.000      0.5709373    
   6839.900      0.5710648    
   6840.800      0.5746573    
   6841.700      0.5784290    
   6842.600      0.5778362    
   6843.500      0.5757776    
   6844.400      0.5753697    
   6845.300      0.5764924    
   6846.200      0.5777307    
   6847.100      0.5766187    
   6848.000      0.5758822    
   6848.900      0.5774599    
   6849.800      0.5752151    
   6850.700      0.5702382    
   6851.600      0.5678470    
   6852.500      0.5689869    
   6853.400      0.5687273    
   6854.300      0.5690436    
   6855.200      0.5724834    
   6856.100      0.5756704    
   6857.000      0.5776278    
   6857.900      0.5772312    
   6858.800      0.5759154    
   6859.700      0.5767156    
   6860.600      0.5759737    
   6861.500      0.5739924    
   6862.400      0.5738133    
   6863.300      0.5721905    
   6864.200      0.5713166    
   6865.100      0.5699635    
   6866.000      0.5687284    
   6866.900      0.5709968    
   6867.800      0.5760162    
   6868.700      0.5751113    
   6869.600      0.5686200    
   6870.500      0.5662296    
   6871.400      0.5666119    
   6872.300      0.5648040    
   6873.200      0.5651577    
   6874.100      0.5667940    
   6875.000      0.5687774    
   6875.900      0.5685996    
   6876.800      0.5664454    
   6877.700      0.5648816    
   6878.600      0.5666874    
   6879.500      0.5697876    
   6880.400      0.5681003    
   6881.300      0.5652074    
   6882.200      0.5666240    
   6883.100      0.5684670    
   6884.000      0.5674093    
   6884.900      0.5638181    
   6885.800      0.5621451    
   6886.700      0.5620150    
   6887.600      0.5600070    
   6888.500      0.5625532    
   6889.400      0.5661053    
   6890.300      0.5642762    
   6891.200      0.5625446    
   6892.100      0.5645111    
   6893.000      0.5639615    
   6893.900      0.5596913    
   6894.800      0.5589183    
   6895.700      0.5598889    
   6896.600      0.5569927    
   6897.500      0.5562146    
   6898.400      0.5609642    
   6899.300      0.5652576    
   6900.200      0.5640626    
   6901.100      0.5597164    
   6902.000      0.5581594    
   6902.900      0.5594994    
   6903.800      0.5611224    
   6904.700      0.5610033    
   6905.600      0.5568336    
   6906.500      0.5553777    
   6907.400      0.5571265    
   6908.300      0.5561990    
   6909.200      0.5526502    
   6910.100      0.5521666    
   6911.000      0.5536708    
   6911.900      0.5546363    
   6912.800      0.5560884    
   6913.700      0.5563995    
   6914.600      0.5547536    
   6915.500      0.5529341    
   6916.400      0.5520354    
   6917.300      0.5522211    
   6918.200      0.5521110    
   6919.100      0.5494407    
   6920.000      0.5501256    
   6920.900      0.5519292    
   6921.800      0.5510595    
   6922.700      0.5503314    
   6923.600      0.5511875    
   6924.500      0.5514447    
   6925.400      0.5516573    
   6926.300      0.5512950    
   6927.200      0.5525798    
   6928.100      0.5551130    
   6929.000      0.5567404    
   6929.900      0.5562134    
   6930.800      0.5551140    
   6931.700      0.5521729    
   6932.600      0.5485640    
   6933.500      0.5490941    
   6934.400      0.5526487    
   6935.300      0.5517697    
   6936.200      0.5473713    
   6937.100      0.5465263    
   6938.000      0.5511740    
   6938.900      0.5547463    
   6939.800      0.5531046    
   6940.700      0.5492504    
   6941.600      0.5467960    
   6942.500      0.5463854    
   6943.400      0.5461600    
   6944.300      0.5466405    
   6945.200      0.5478503    
   6946.100      0.5482874    
   6947.000      0.5491033    
   6947.900      0.5498354    
   6948.800      0.5482386    
   6949.700      0.5469737    
   6950.600      0.5476222    
   6951.500      0.5484032    
   6952.400      0.5470562    
   6953.300      0.5463766    
   6954.200      0.5465173    
   6955.100      0.5452046    
   6956.000      0.5443880    
   6956.900      0.5451257    
   6957.800      0.5447770    
   6958.700      0.5434596    
   6959.600      0.5410724    
   6960.500      0.5387017    
   6961.400      0.5368726    
   6962.300      0.5363110    
   6963.200      0.5364723    
   6964.100      0.5381222    
   6965.000      0.5400733    
   6965.900      0.5420570    
   6966.800      0.5418254    
   6967.700      0.5399104    
   6968.600      0.5394756    
   6969.500      0.5426534    
   6970.400      0.5471089    
   6971.300      0.5487334    
   6972.200      0.5474736    
   6973.100      0.5463669    
   6974.000      0.5447907    
   6974.900      0.5417537    
   6975.800      0.5409307    
   6976.700      0.5426235    
   6977.600      0.5449888    
   6978.500      0.5447237    
   6979.400      0.5419799    
   6980.300      0.5389307    
   6981.200      0.5380330    
   6982.100      0.5385310    
   6983.000      0.5386380    
   6983.900      0.5368707    
   6984.800      0.5379028    
   6985.700      0.5411057    
   6986.600      0.5416337    
   6987.500      0.5409861    
   6988.400      0.5426711    
   6989.300      0.5442212    
   6990.200      0.5437581    
   6991.100      0.5414237    
   6992.000      0.5404971    
   6992.900      0.5421765    
   6993.800      0.5434424    
   6994.700      0.5435154    
   6995.600      0.5441715    
   6996.500      0.5458269    
   6997.400      0.5468951    
   6998.300      0.5450739    
   6999.200      0.5430486    
   7000.100      0.5440880    
   7001.000      0.5443669    
   7001.900      0.5420301    
   7002.800      0.5392971    
   7003.700      0.5405506    
   7004.600      0.5427088    
   7005.500      0.5410702    
   7006.400      0.5400789    
   7007.300      0.5417198    
   7008.200      0.5401996    
   7009.100      0.5381581    
   7010.000      0.5410097    
   7010.900      0.5439612    
   7011.800      0.5424687    
   7012.700      0.5417418    
   7013.600      0.5434896    
   7014.500      0.5447639    
   7015.400      0.5434856    
   7016.300      0.5401750    
   7017.200      0.5368434    
   7018.100      0.5384886    
   7019.000      0.5429883    
   7019.900      0.5445527    
   7020.800      0.5422657    
   7021.700      0.5414770    
   7022.600      0.5430996    
   7023.500      0.5446358    
   7024.400      0.5437641    
   7025.300      0.5420133    
   7026.200      0.5406235    
   7027.100      0.5391439    
   7028.000      0.5387699    
   7028.900      0.5400018    
   7029.800      0.5399116    
   7030.700      0.5372631    
   7031.600      0.5358939    
   7032.500      0.5355211    
   7033.400      0.5361463    
   7034.300      0.5373536    
   7035.200      0.5382175    
   7036.100      0.5374232    
   7037.000      0.5353566    
   7037.900      0.5341336    
   7038.800      0.5368617    
   7039.700      0.5408064    
   7040.600      0.5438279    
   7041.500      0.5449423    
   7042.400      0.5438547    
   7043.300      0.5436031    
   7044.200      0.5453591    
   7045.100      0.5459608    
   7046.000      0.5468736    
   7046.900      0.5481967    
   7047.800      0.5490047    
   7048.700      0.5488666    
   7049.600      0.5469223    
   7050.500      0.5454889    
   7051.400      0.5472844    
   7052.300      0.5483080    
   7053.200      0.5481965    
   7054.100      0.5481480    
   7055.000      0.5467083    
   7055.900      0.5449767    
   7056.800      0.5433524    
   7057.700      0.5421027    
   7058.600      0.5402479    
   7059.500      0.5403100    
   7060.400      0.5431741    
   7061.300      0.5433701    
   7062.200      0.5417175    
   7063.100      0.5432115    
   7064.000      0.5471310    
   7064.900      0.5532761    
   7065.800      0.5576668    
   7066.700      0.5554539    
   7067.600      0.5488061    
   7068.500      0.5456919    
   7069.400      0.5472211    
   7070.300      0.5494450    
   7071.200      0.5492452    
   7072.100      0.5480261    
   7073.000      0.5470924    
   7073.900      0.5493017    
   7074.800      0.5500380    
   7075.700      0.5474252    
   7076.600      0.5451454    
   7077.500      0.5437286    
   7078.400      0.5397199    
   7079.300      0.5341081    
   7080.200      0.5304382    
   7081.100      0.5291601    
   7082.000      0.5264294    
   7082.900      0.5225583    
   7083.800      0.5173090    
   7084.700      0.5126184    
   7085.600      0.5103585    
   7086.500      0.5078723    
   7087.400      0.5058036    
   7088.300      0.5057499    
   7089.200      0.5073585    
   7090.100      0.5065233    
   7091.000      0.5019279    
   7091.900      0.4952171    
   7092.800      0.4899943    
   7093.700      0.4878105    
   7094.600      0.4895632    
   7095.500      0.4916114    
   7096.400      0.4908601    
   7097.300      0.4879346    
   7098.200      0.4931322    
   7099.100      0.5213643    
   7100.000      0.5299538    
   7100.900      0.5319449    
   7101.800      0.5329136    
   7102.700      0.5321062    
   7103.600      0.5323296    
   7104.500      0.5332558    
   7105.400      0.5333472    
   7106.300      0.5319875    
   7107.200      0.5287139    
   7108.100      0.5256938    
   7109.000      0.5239707    
   7109.900      0.5236974    
   7110.800      0.5224432    
   7111.700      0.5198231    
   7112.600      0.5181133    
   7113.500      0.5174047    
   7114.400      0.5159639    
   7115.300      0.5142066    
   7116.200      0.5149372    
   7117.100      0.5171652    
   7118.000      0.5186650    
   7118.900      0.5198395    
   7119.800      0.5204965    
   7120.700      0.5214530    
   7121.600      0.5226513    
   7122.500      0.5247105    
   7123.400      0.5275658    
   7124.300      0.5292286    
   7125.200      0.5291032    
   7126.100      0.5282697    
   7127.000      0.5287516    
   7127.900      0.5315233    
   7128.800      0.5297898    
   7129.700      0.5286846    
   7130.600      0.5299802    
   7131.500      0.5295414    
   7132.400      0.5296372    
   7133.300      0.5293704    
   7134.200      0.5282692    
   7135.100      0.5264207    
   7136.000      0.5262612    
   7136.900      0.5264991    
   7137.800      0.5253920    
   7138.700      0.5240880    
   7139.600      0.5229331    
   7140.500      0.5240837    
   7141.400      0.5252735    
   7142.300      0.5243589    
   7143.200      0.5238339    
   7144.100      0.5241387    
   7145.000      0.5234424    
   7145.900      0.5214558    
   7146.800      0.5202922    
   7147.700      0.5205228    
   7148.600      0.5203170    
   7149.500      0.5197942    
   7150.400      0.5192429    
   7151.300      0.5189139    
   7152.200      0.5187876    
   7153.100      0.5196600    
   7154.000      0.5214881    
   7154.900      0.5215132    
   7155.800      0.5204226    
   7156.700      0.5196118    
   7157.600      0.5197740    
   7158.500      0.5203578    
   7159.400      0.5193156    
   7160.300      0.5192369    
   7161.200      0.5203788    
   7162.100      0.5215434    
   7163.000      0.5222967    
   7163.900      0.5230577    
   7164.800      0.5231836    
   7165.700      0.5218709    
   7166.600      0.5198073    
   7167.500      0.5207303    
   7168.400      0.5221221    
   7169.300      0.5225160    
   7170.200      0.5224099    
   7171.100      0.5218687    
   7172.000      0.5217792    
   7172.900      0.5216119    
   7173.800      0.5225520    
   7174.700      0.5239142    
   7175.600      0.5232077    
   7176.500      0.5220169    
   7177.400      0.5225710    
   7178.300      0.5227575    
   7179.200      0.5212069    
   7180.100      0.5179651    
   7181.000      0.5169600    
   7181.900      0.5187699    
   7182.800      0.5217754    
   7183.700      0.5204111    
   7184.600      0.5141433    
   7185.500      0.5127611    
   7186.400      0.5179477    
   7187.300      0.5218846    
   7188.200      0.5228696    
   7189.100      0.5203571    
   7190.000      0.5160016    
   7190.900      0.5145959    
   7191.800      0.5144902    
   7192.700      0.5162021    
   7193.600      0.5178206    
   7194.500      0.5172967    
   7195.400      0.5156987    
   7196.300      0.5150288    
   7197.200      0.5161299    
   7198.100      0.5163432    
   7199.000      0.5155268    
   7199.900      0.5132785    
   7200.800      0.5106904    
   7201.700      0.5117712    
   7202.600      0.5138723    
   7203.500      0.5139514    
   7204.400      0.5146328    
   7205.300      0.5154571    
   7206.200      0.5158619    
   7207.100      0.5162191    
   7208.000      0.5189196    
   7208.900      0.5182777    
   7209.800      0.5165197    
   7210.700      0.5170343    
   7211.600      0.5182965    
   7212.500      0.5183465    
   7213.400      0.5166826    
   7214.300      0.5143471    
   7215.200      0.5134565    
   7216.100      0.5148831    
   7217.000      0.5170460    
   7217.900      0.5195817    
   7218.800      0.5209167    
   7219.700      0.5200773    
   7220.600      0.5198876    
   7221.500      0.5217482    
   7222.400      0.5228900    
   7223.300      0.5236501    
   7224.200      0.5251620    
   7225.100      0.5247406    
   7226.000      0.5212469    
   7226.900      0.5194774    
   7227.800      0.5198729    
   7228.700      0.5203661    
   7229.600      0.5202019    
   7230.500      0.5197275    
   7231.400      0.5190899    
   7232.300      0.5185247    
   7233.200      0.5197753    
   7234.100      0.5224327    
   7235.000      0.5226488    
   7235.900      0.5220072    
   7236.800      0.5217622    
   7237.700      0.5195189    
   7238.600      0.5144985    
   7239.500      0.5122512    
   7240.400      0.5132313    
   7241.300      0.5150462    
   7242.200      0.5170810    
   7243.100      0.5165952    
   7244.000      0.5142126    
   7244.900      0.5139796    
   7245.800      0.5148258    
   7246.700      0.5145146    
   7247.600      0.5129104    
   7248.500      0.5131703    
   7249.400      0.5153881    
   7250.300      0.5161278    
   7251.200      0.5157664    
   7252.100      0.5159173    
   7253.000      0.5171970    
   7253.900      0.5188291    
   7254.800      0.5182431    
   7255.700      0.5163225    
   7256.600      0.5142827    
   7257.500      0.5138891    
   7258.400      0.5146181    
   7259.300      0.5132347    
   7260.200      0.5120845    
   7261.100      0.5129122    
   7262.000      0.5146863    
   7262.900      0.5156819    
   7263.800      0.5129840    
   7264.700      0.5103343    
   7265.600      0.5096737    
   7266.500      0.5086524    
   7267.400      0.5074099    
   7268.300      0.5059552    
   7269.200      0.5057208    
   7270.100      0.5067970    
   7271.000      0.5094716    
   7271.900      0.5120456    
   7272.800      0.5113777    
   7273.700      0.5101736    
   7274.600      0.5115237    
   7275.500      0.5117084    
   7276.400      0.5093994    
   7277.300      0.5088177    
   7278.200      0.5102466    
   7279.100      0.5108728    
   7280.000      0.5112419    
   7280.900      0.5120856    
   7281.800      0.5124970    
   7282.700      0.5126649    
   7283.600      0.5107012    
   7284.500      0.5079737    
   7285.400      0.5071400    
   7286.300      0.5060861    
   7287.200      0.5045038    
   7288.100      0.5032227    
   7289.000      0.5015975    
   7289.900      0.5000724    
   7290.800      0.4988324    
   7291.700      0.5000364    
   7292.600      0.5008488    
   7293.500      0.4984694    
   7294.400      0.4968290    
   7295.300      0.4957859    
   7296.200      0.4977972    
   7297.100      0.5011156    
   7298.000      0.5027883    
   7298.900      0.5036948    
   7299.800      0.5040468    
   7300.700      0.5057800    
   7301.600      0.5081996    
   7302.500      0.5095865    
   7303.400      0.5110091    
   7304.300      0.5110494    
   7305.200      0.5097575    
   7306.100      0.5082999    
   7307.000      0.5099772    
   7307.900      0.5130104    
   7308.800      0.5138009    
   7309.700      0.5138432    
   7310.600      0.5122663    
   7311.500      0.5095676    
   7312.400      0.5087598    
   7313.300      0.5085571    
   7314.200      0.5089905    
   7315.100      0.5094198    
   7316.000      0.5089785    
   7316.900      0.5100664    
   7317.800      0.5097727    
   7318.700      0.5071234    
   7319.600      0.5051550    
   7320.500      0.5035172    
   7321.400      0.5034220    
   7322.300      0.5033147    
   7323.200      0.5028774    
   7324.100      0.5016442    
   7325.000      0.5003499    
   7325.900      0.5000747    
   7326.800      0.4994775    
   7327.700      0.4992587    
   7328.600      0.4990951    
   7329.500      0.4990215    
   7330.400      0.4991073    
   7331.300      0.4977282    
   7332.200      0.4973181    
   7333.100      0.4988169    
   7334.000      0.5005614    
   7334.900      0.5017164    
   7335.800      0.5018153    
   7336.700      0.5034506    
   7337.600      0.5031571    
   7338.500      0.5018451    
   7339.400      0.5008987    
   7340.300      0.5001329    
   7341.200      0.4994033    
   7342.100      0.4977353    
   7343.000      0.4968397    
   7343.900      0.4969036    
   7344.800      0.4985233    
   7345.700      0.5020654    
   7346.600      0.5032809    
   7347.500      0.5028290    
   7348.400      0.5037954    
   7349.300      0.5023057    
   7350.200      0.5000027    
   7351.100      0.4988100    
   7352.000      0.4967299    
   7352.900      0.4955788    
   7353.800      0.4961840    
   7354.700      0.4986356    
   7355.600      0.4992786    
   7356.500      0.4980923    
   7357.400      0.4966603    
   7358.300      0.4951720    
   7359.200      0.4943678    
   7360.100      0.4948398    
   7361.000      0.4959422    
   7361.900      0.4962290    
   7362.800      0.4966421    
   7363.700      0.4962329    
   7364.600      0.4929160    
   7365.500      0.4895259    
   7366.400      0.4888749    
   7367.300      0.4892276    
   7368.200      0.4909292    
   7369.100      0.4918736    
   7370.000      0.4907623    
   7370.900      0.4908130    
   7371.800      0.4911546    
   7372.700      0.4921436    
   7373.600      0.4920358    
   7374.500      0.4915383    
   7375.400      0.4894461    
   7376.300      0.4869431    
   7377.200      0.4848126    
   7378.100      0.4820364    
   7379.000      0.4804577    
   7379.900      0.4826828    
   7380.800      0.4858505    
   7381.700      0.4871236    
   7382.600      0.4838878    
   7383.500      0.4805584    
   7384.400      0.4805931    
   7385.300      0.4818493    
   7386.200      0.4816343    
   7387.100      0.4789858    
   7388.000      0.4785645    
   7388.900      0.4786080    
   7389.800      0.4779159    
   7390.700      0.4776387    
   7391.600      0.4777037    
   7392.500      0.4782051    
   7393.400      0.4785247    
   7394.300      0.4772453    
   7395.200      0.4768131    
   7396.100      0.4770346    
   7397.000      0.4765376    
   7397.900      0.4759549    
   7398.800      0.4750731    
   7399.700      0.4748384    
   7400.600      0.4762477    
   7401.500      0.4789372    
   7402.400      0.4792863    
   7403.300      0.4774458    
   7404.200      0.4755694    
   7405.100      0.4746858    
   7406.000      0.4747557    
   7406.900      0.4774935    
   7407.800      0.4800580    
   7408.700      0.4805414    
   7409.600      0.4810423    
